Cell_Area_(cm2),Batch_ID,Sample_ID,Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),n_at_1_sun,n_at_ 1/10_suns,Jo2_(A/cm2),Isc_(A),Voc_(V),FF_(percent)
245.9,210BS_745Z6_712PT_CFAL_FA,MZ2210_40UM_49,22.161019,51943.712884,0.675095,0.982615,1.081153,3.784189e-09,10.181118,0.670672,79.807334
245.9,210BS_745Z6_712PT_CFAL_FA,MZ2210_40UM_50,22.262181,64455.644176,0.626709,0.986668,1.075209,3.500168e-09,10.188445,0.670777,80.101371
243.0,,,19.403101,6163.484571,0.451439,1.099316,1.186888,1.490923e-08,9.312703,0.637544,79.412941
243.0,,,19.519381,5968.380632,0.355397,1.098536,1.189784,1.515411e-08,9.312329,0.63764,79.880133
243.0,,,19.51677,5916.814971,0.350321,1.098161,1.190495,1.522396e-08,9.311187,0.637467,79.900803
243.0,Motech5BBStd,00,21.721218,76832.716828,0.470251,1.038852,1.082615,3.716895e-09,9.728887,0.67541,80.326642
243.0,Motech5BBStd,00,21.725609,77172.499963,0.474223,1.039884,1.082523,3.707102e-09,9.727304,0.675451,80.351168
243.0,Motech5BBStd,00,21.687334,70002.184595,0.498538,1.053816,1.158837,7.419502e-09,9.724729,0.675805,80.188774
243.0,Motech5BBStd,01,21.693822,69880.741507,0.485805,1.053689,1.159873,7.391027e-09,9.717451,0.675919,80.259335
243.0,Motech5BBStd,02,19.261305,61637.062552,1.028766,1.025781,1.077137,3.433819e-09,9.72325,0.676932,71.110782
243.0,Motech5BBStd,02,21.94885,61545.525293,0.48065,1.025744,1.076402,3.427873e-09,9.732586,0.676885,80.960821
243.0,Motech5BBC3,00,21.995219,85728.984118,0.453642,1.014479,1.050145,2.129009e-09,9.705641,0.676948,81.34956
243.0,Motech5BBC3,00,22.096458,106620.279313,0.387737,1.015476,1.051766,2.186256e-09,9.706699,0.677244,81.679367
243.0,Motech5BBC3,01,22.090309,78093.519514,0.323056,1.028088,1.068216,3.034061e-09,9.702575,0.675891,81.854858
243.0,Motech5BBC3,02,22.078066,88633.189194,0.413277,1.023447,1.056927,1.892919e-09,9.713964,0.678072,81.450684
243.0,Motech5BBStd,03,21.826346,93014.415276,0.405654,1.067543,1.087104,4.49263e-09,9.738472,0.671595,81.094084
243.0,Motech5BBStd,04,21.839143,59216.68835,0.439392,1.049262,1.098946,4.66614e-09,9.712138,0.67503,80.947544
243.0,Motech5BBC3,03,22.089129,72679.308141,0.331608,1.013865,1.055756,2.454293e-09,9.690009,0.676068,81.935223
243.0,Motech5BBC3,04,21.950517,86936.380688,0.407709,1.025435,1.108091,4.635135e-09,9.700518,0.67737,81.176427
243.0,GaTech,A77,19.574256,6488.431908,0.326976,1.093234,1.172577,1.401739e-08,9.312055,0.637373,80.140591
245.9,210BS_745Z6_737PT_CFAL_FA,PV22A_28UM_11,22.026065,8141.148283,0.904473,0.964213,1.096509,3.317725e-09,10.230622,0.673933,78.555524
245.9,210BS_745Z6_737PT_CFAL_FA,PV22A_28UM_12,21.897448,35650.039965,0.94762,0.97311,1.104628,4.459383e-09,10.236799,0.672736,78.188586
245.9,210BS_740Z6_734PT_CFAL_FA,PV22A_28UM_13,21.954506,29158.201657,0.949785,0.972477,1.12127,4.866787e-09,10.232707,0.67523,78.133975
245.9,Calibration,V7-19,,,,,,,9.531098,,
245.9,Calibration,V7-19,17.551838,10339.1132,1.959945,1.153463,1.514338,3.806895e-08,9.53033,0.644863,70.227238
245.9,210BS_780Z6_760PT_CFAL_FA_40UM,ACI_RD0123L_04,19.215659,42031.133975,2.645936,0.926693,1.083549,3.79671e-09,10.328475,0.670298,68.251071
245.9,210BS_740Z6_734PT_CFAL_FA,PV22A_28UM_14,21.80321,2821.730211,0.823527,0.983113,1.163742,5.021443e-09,10.167243,0.671655,78.51087
245.9,210BS_740Z6_734PT_CFAL_FA_40UM,ACI_RD0123L_05,17.791577,43602.579188,3.534453,0.90612,1.038812,1.10654e-09,10.312736,0.674034,62.938672
245.9,Calibration,V7-19,,,,,,,9.531242,,
245.9,Calibration,V7-19,18.014606,10347.237541,1.611529,1.155328,1.520125,3.834422e-08,9.529098,0.644852,72.089359
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_86,22.292203,5813.581623,0.624134,1.003447,1.119412,4.627762e-09,10.23419,0.671399,79.776883
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_87,22.098943,3275.326833,0.816513,0.97973,1.155646,4.853995e-09,10.274304,0.673132,78.573741
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_88,21.951749,14689.486318,1.10122,0.955658,1.092179,3.431385e-09,10.323763,0.674834,77.480514
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_89,22.154483,28302.983195,0.981959,0.966013,1.105478,4.103018e-09,10.311738,0.676749,78.065736
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_90,22.017208,2669.577235,0.649068,0.998204,1.15018,4.337132e-09,10.190807,0.669009,79.410864
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_91,22.23557,10175.53999,0.937135,0.963793,1.091574,3.289457e-09,10.325066,0.67572,78.369463
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_92,22.259799,27206.878465,0.932667,0.969336,1.097579,3.879499e-09,10.333344,0.675963,78.363911
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_93,22.298071,2502.861173,0.821502,0.973014,1.15621,3.933933e-09,10.321864,0.675653,78.622032
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_94,22.198851,2930.892093,0.645565,0.99595,1.151748,4.526326e-09,10.225972,0.671582,79.485067
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_95,22.34014,6829.171701,0.620263,0.987345,1.081785,2.875052e-09,10.224014,0.670955,80.081037
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_96,22.266689,7763.698526,0.681549,0.990297,1.078386,2.783585e-09,10.229017,0.671122,79.758808
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_97,22.202496,8625.590717,0.676563,0.994768,1.100299,3.943592e-09,10.21831,0.671011,79.625405
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_98,22.295454,13083.123447,0.650947,0.998946,1.089127,3.68635e-09,10.237035,0.670961,79.818519
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_99,22.429185,9256.474824,0.655154,0.991678,1.082303,3.027392e-09,10.270003,0.672227,79.888781
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_100,21.824587,14740.516143,1.306747,0.949891,1.074354,2.707817e-09,10.40743,0.676219,76.255964
245.9,210BS_745Z6_714PT_40UM_CFAL_FA,MZ2210_100,21.829643,6568.695054,1.278789,0.951689,1.094043,2.891194e-09,10.402207,0.676245,76.309011
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_78_T1,21.763301,9088.935649,0.906976,0.981793,1.115348,4.786639e-09,10.240323,0.668202,78.20991
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_79_T2,21.635556,27636.277711,0.900305,1.018784,1.089368,4.954185e-09,10.23529,0.665153,78.145722
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_80_T1,22.23724,23858.826622,0.686182,0.986608,1.07322,3.387576e-09,10.260642,0.668768,79.687406
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_81_T1,22.20373,11560.481153,0.836688,0.970804,1.091778,3.353508e-09,10.278527,0.673251,78.899869
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_82_T2,22.243235,53223.71933,0.710083,0.982719,1.073764,3.84002e-09,10.286008,0.668759,79.513387
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_83_T2,22.251149,29112.951536,0.629633,0.984287,1.07504,3.870187e-09,10.256261,0.667116,79.968743
245.9,210BS_745Z6_717PT_40UM_CFAL_FA,MZ2210_84_T2,21.944498,59034.699689,1.025115,0.951967,1.080682,3.393879e-09,10.285979,0.672937,77.958653
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_06,19.992856,5598.004111,2.134093,0.933233,1.096537,3.12407e-09,10.289557,0.668188,71.505277
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_07,19.999346,3393.0746,2.135312,0.921434,1.108819,2.716805e-09,10.28417,0.668673,71.514081
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_08,20.063582,36745.185128,2.081028,0.939221,1.063766,2.815747e-09,10.270369,0.667238,71.994655
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_09,19.164886,5956.864007,2.356076,0.93246,1.108169,4.718551e-09,10.216563,0.658908,70.005956
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_10,18.927186,7569.026091,2.368225,0.911609,1.091706,4.556042e-09,10.196586,0.652534,69.94978
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_11,19.882233,6287.654243,2.066292,0.929738,1.092122,3.602906e-09,10.254304,0.66334,71.875619
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_12,19.900068,6744.484915,2.048465,0.926433,1.099209,4.072255e-09,10.254611,0.663452,71.925756
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_13,19.891646,16140.570363,1.971704,0.941156,1.074842,3.653084e-09,10.218494,0.660672,72.452961
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_14,20.582618,5177.033262,1.610825,0.928039,1.089285,3.065317e-09,10.236792,0.663492,74.517708
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_15,20.124482,4981.6471,1.709645,0.946425,1.102063,3.911715e-09,10.175519,0.659614,73.728771
245.9,210BS_800Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_16,19.841657,2832.434942,2.003592,0.923751,1.126872,3.508118e-09,10.217093,0.662363,72.096348
245.9,Calibration,V7-19,,,,,,,9.531646,,
245.9,Calibration,V7-19,18.088758,10368.742733,1.531744,1.157001,1.511041,3.832193e-08,9.529058,0.644926,72.378147
245.9,210BS_770Z6_743PT_CFAL_FA_40UM,ACI_RD0123L_17,21.671692,61985.058901,1.138655,0.97116,1.079295,3.491246e-09,10.249035,0.673148,77.242738
245.9,210BS_770Z6_733PT_CFAL_FA_40UM,ACI_RD0123L_18,20.167771,51971.788832,1.94765,0.941977,1.064825,2.851955e-09,10.273486,0.668137,72.249188
245.9,210BS_780Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_19,21.186159,61761.907648,1.361629,0.941953,1.060277,2.615517e-09,10.243215,0.669611,75.954199
245.9,210BS_780Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_20,20.563485,68267.164598,1.808856,0.949378,1.072718,3.300359e-09,10.290794,0.671247,73.202212
245.9,210BS_780Z6_775PT_CFAL_FA_40UM,ACI_RD0123L_21,20.730396,46764.176799,1.609206,0.954376,1.100835,4.852852e-09,10.24112,0.6699,74.30337
245.9,210BS_780Z6_762PT_CFAL_FA_40UM,ACI_RD0123L_22,20.816291,57121.935516,1.684052,0.951078,1.067526,2.946791e-09,10.277205,0.672572,74.053901
245.9,Calibratiom,V7-19,,,,,,,9.530203,,
245.9,Calibratiom,V7-19,18.276476,10344.188291,1.389946,1.149743,1.515244,3.902176e-08,9.532126,0.644655,73.136465
245.9,SIMS,V7-129,5.707058,3084.39888,7.361989,3.146788,3.317716,1e-06,7.112664,0.553038,35.676619
245.9,SIMS,SP12-P2-08,3.201061,9193.433673,31.619845,1.044866,1.244729,4.166225e-09,3.766761,0.664273,31.458502
245.9,SIMS,V7-41,17.90657,2548.230003,1.91147,1.058737,1.653354,2.795547e-08,9.50068,0.661784,70.032516
245.9,SIMS,SP12-P2-09,4.937654,16301.321706,20.514613,0.989948,1.147724,3.719231e-09,5.486677,0.666664,33.194238
245.9,SIMS,SP12-P2-17,11.470583,10029.720097,6.219503,0.975677,1.157176,6.273752e-09,8.485762,0.661699,50.233434
245.9,ACI-BS3210-Z6770-PT752-FA-28um,RD0123L-01,19.915617,4372.664543,2.237831,0.927607,1.086045,2.104188e-09,10.286269,0.673318,70.708867
245.9,ACI-BS3210-Z6770-PT752-FA-28um,RD0123L-02,20.053834,5598.963548,2.149046,0.935543,1.069245,1.692395e-09,10.288697,0.673157,71.199915
245.9,ACI-BS3210-Z6770-PT752-FA-28um,RD0123L-03,20.704968,4334.009492,1.725806,0.956667,1.085598,2.136112e-09,10.270758,0.673384,73.615253
245.9,SIMS,SP12-P2-16,10.540653,12008.514329,7.1954,0.979955,1.148948,5.707083e-09,7.871435,0.661524,49.776724
245.9,SIMS,SP12-P2-15,13.279712,19349.743213,5.16025,0.976356,1.146449,6.289799e-09,8.592653,0.659709,57.606016
245.9,SIMS,SP12-P2-14,6.650407,6601.889017,14.886645,1.006536,1.147325,3.962292e-09,6.499271,0.668708,37.627511
245.9,SIMS,SP12-P2-13,9.226846,6187.625975,9.532322,0.987075,1.178393,6.145425e-09,7.741024,0.664207,44.127553
245.9,SIMS,SP12-P2-11,12.273487,11146.07429,5.504181,0.982995,1.178871,7.305347e-09,8.390404,0.662062,54.330682
243.0,Bare Cell,SintonCalCell_1-NewStability,17.978799,141489.264155,0.589035,1.299986,1.0753,9.905832e-09,8.953223,0.617825,78.980883
243.0,Bare Cell,SintonCalCell_1-NewStability,13.73556,136298.499962,0.38839,1.291055,1.07417,9.536767e-09,8.613308,0.617758,62.728402
243.0,Bare Cell,SintonCalCell_1-NewStability,10.386193,141686.994742,-1.245955,1.288414,1.074752,5.817914e-09,5.184616,0.617619,78.817967
243.0,Bare Cells,SintonCalCell_1-newStability,17.964771,141723.055577,0.589742,1.2776,1.076157,9.952666000000001e-09,8.951098,0.617748,78.947861
243.0,Bare Cells,SintonCalCell_1,,,,,,,8.949209,,
243.0,Bare Cells,C220,17.720461,82616.830427,0.605166,1.083706,1.093368,1.072871e-08,8.747711,0.62229,79.103141
243.0,Bare Cells,C221,18.918677,83693.634817,0.551542,1.058615,1.114088,8.384432e-09,8.979524,0.642611,79.670099
243.0,Bare Cells,C222,18.903761,85343.806689,0.610922,1.03603,1.082966,5.727099e-09,8.961501,0.644265,79.562602
243.0,Bare Cells,C222,19.024111,99782.550001,0.54708,1.037234,1.083326,5.703786e-09,8.962981,0.644438,80.034494
243.0,Bare Cells,C223,18.055342,123129.412773,0.794751,1.091475,1.199235,2.01788e-08,8.977872,0.630794,77.473104
243.0,Bare Cells,C224,17.950539,101326.956903,0.558394,1.079647,1.229399,2.60652e-08,8.913315,0.624672,78.341586
243.0,Bare Cells,C225,17.903279,153372.855512,0.573148,1.076927,1.221498,2.445908e-08,8.910857,0.623566,78.295555
243.0,Bare Cells,C226,19.060909,50218.868448,0.559314,1.054975,1.084242,5.531338e-09,9.008586,0.643821,79.859736
243.0,Bare Cells,C227,18.073114,45536.652775,0.486219,1.322731,1.08634,1.100089e-08,8.934015,0.618713,79.45173
243.0,Bare Cells,C228,18.127202,159225.323449,1.397047,1.060061,1.065446,4.388015e-09,9.05699,0.643481,75.581857
243.0,Bare Cells,C229,17.632616,140085.684049,0.683224,1.13147,1.058056,8.46646e-09,8.925697,0.612079,78.428419
243.0,Bare Cells,C230,17.723616,114848.078911,0.703892,1.146226,1.070095,9.78992e-09,8.941823,0.615676,78.231276
243.0,Bare Cells,C231,17.671354,103344.972393,0.736469,1.131031,1.090052,1.288785e-08,8.91599,0.617183,78.035521
243.0,Bare Cells,C231,17.514828,84301.992676,0.720457,1.121309,1.066411,1.013395e-08,8.91022,0.610946,78.184601
243.0,Bare Cells,C232,17.508175,79307.446788,0.72916,1.122559,1.067784,1.004292e-08,8.912416,0.610913,78.139838
243.0,Bare Cells,C233,18.018181,101739.280993,1.433261,1.078708,1.088995,6.035476e-09,9.076531,0.64221,75.113837
243.0,Bare Cells,C234,17.552195,68161.282827,0.795584,1.14931,1.072147,1.043723e-08,8.927531,0.614214,77.783287
243.0,Bare Cells,C235,17.97989,61698.066813,1.522815,1.053401,1.080762,4.840822e-09,9.080029,0.643781,74.7425
243.0,Bare Cells,C236,17.539459,70272.706191,0.731356,1.062517,1.068222,7.794457e-09,8.834754,0.614699,78.481119
243.0,Bare Cells,C237,17.907405,91960.318679,0.790207,1.254521,1.084424,1.208614e-08,9.032604,0.620504,77.639227
243.0,Bare Cells,C238,17.823741,102455.175152,0.82492,1.262999,1.07161,9.749205000000001e-09,9.035936,0.620105,77.297742
243.0,Bare Cells,C239,17.752578,161003.242835,0.734272,1.179267,1.070822,9.305245e-09,8.97902,0.616019,77.991023
243.0,Tabbed Cells,C206,16.649591,157201.297102,1.827671,1.189849,1.079443,1.016771e-08,8.912864,0.625731,72.544607
243.0,Tabbed Cells,C206,16.647713,157518.104892,1.837041,1.189663,1.079356,1.000379e-08,8.913961,0.625576,72.545434
243.0,Tabbed Cells,C206,16.647148,157928.641698,1.82877,1.189438,1.079331,1.011053e-08,8.911863,0.625353,72.585931
243.0,Tabbed Cells,C218-tabsoldered,17.697003,114908.272132,1.552067,1.062449,1.096718,6.77042e-09,8.924016,0.644726,74.742992
243.0,Tabbed Cells,"C206-tabsoldered,reattach1",16.585575,131386.902008,1.878175,1.186512,1.078553,1.00294e-08,8.908719,0.625408,72.336581
243.0,Tabbed Cells,"C206-tabsoldered,reattach1,reposition",16.408691,154137.290308,2.025133,1.189626,1.079487,1.003547e-08,8.90714,0.625526,71.564311
243.0,Tabbed Cells,"C206-tabsoldered,reattach1,reposition2",16.565033,144727.049975,1.888164,1.186999,1.078852,1.000203e-08,8.90735,0.625232,72.278419
243.0,Tabbed Cells,"C206-tabsoldered,reattach1,reposition3",16.635962,149198.891342,1.831675,1.185548,1.078942,1.013294e-08,8.907528,0.625309,72.577517
243.0,Tabbed Cells,"C206-tabsoldered,reattach1,reposition4",16.17287,152437.893003,2.222415,1.193541,1.080479,1.018887e-08,8.904106,0.625485,70.564485
243.0,Tabbed Cells,"C218-tabsoldered,reattach1",17.728353,111792.460968,1.520849,1.062842,1.097193,6.785695e-09,8.921482,0.644626,74.908322
243.0,Tabbed Cells,"C218-tabsoldered,reattach1,reposition2",17.598846,95225.928891,1.641808,1.060751,1.097337,6.808626e-09,8.929655,0.644708,74.283614
243.0,Tabbed Cells,"C218-tabsoldered,reattach1,reposition3",17.672647,112937.485978,1.603314,1.062081,1.096661,6.760508e-09,8.947554,0.644565,74.46241
243.0,Tabbed Cells,"C218-tabsoldered,reattach1,reposition4",17.609533,109308.033842,1.57144,1.061659,1.097021,6.838973e-09,8.919474,0.64467,74.417888
243.0,Tabbed Cells,C207,16.806545,129313.586993,2.271903,1.101456,1.096129,7.483695e-09,8.978936,0.641742,70.876058
243.0,Tabbed Cells,"C207, reposition2",16.808762,110284.086017,2.261432,1.101084,1.099799,7.525632e-09,8.976254,0.641609,70.921251
243.0,Tabbed Cells,"C207, reposition3",16.762298,81260.23496,2.300864,1.094736,1.100537,7.651392e-09,8.978358,0.641643,70.704875
243.0,Tabbed Cells,"C207, reposition4",16.766483,112331.707945,2.292244,1.101492,1.098568,7.634225e-09,8.974359,0.641623,70.756217
243.0,,,0.140359,6322.923031,-131676.904109,,,5.39326e-07,-0.907669,-18762.940411,0.0002
245.9,MZ2204-210-760-40UM,16,22.298791,35692.751666,0.571771,0.999618,1.0982,4.835747e-09,10.213353,0.669729,80.162674
245.9,MZ2204-210-760-40UM,17,22.54923,33254.888745,0.615273,0.986008,1.088008,3.881528e-09,10.300103,0.672276,80.075756
245.9,MZ2204-210-760-40UM,18,21.951842,21015.79597,0.973168,0.98076,1.139753,5.885957e-09,10.311874,0.672988,77.783026
245.9,MZ2204-210-760-40UM,18,21.772968,18558.085236,0.937709,0.987487,1.157934,6.53303e-09,10.214906,0.672782,77.905393
245.9,MZ2204-210-760-40UM,18,22.494943,24986.58157,0.749871,0.984012,1.096289,3.959408e-09,10.348601,0.674014,79.303572
245.9,MZ2204-210-760-40UM,19,22.290356,14322.973784,0.666771,0.993611,1.109747,4.515141e-09,10.246602,0.671627,79.646704
245.9,MZ2204-210-760-40UM,20,22.403702,29434.996223,0.783954,0.98756,1.105603,4.653015e-09,10.344423,0.67402,79.013115
245.9,MZ2204-210-760-40UM,21,22.332115,38068.419887,0.831315,0.978384,1.092391,4.03636e-09,10.331076,0.674033,78.860938
245.9,MZ2204-210-760-40UM,22,22.353004,35987.320596,0.841738,0.973543,1.098042,4.184843e-09,10.340061,0.674546,78.806087
245.9,MZ2204-210-760-40UM,23,22.182613,18634.873282,0.762424,0.981729,1.090483,4.008783e-09,10.237369,0.672439,79.237311
245.9,MZ2204-210-760-40UM,24,22.082504,29885.886972,0.637892,1.011738,1.129145,6.554472e-09,10.204336,0.668804,79.565229
245.9,MZ2204-210-760-40UM,25,21.960998,22387.717097,0.830077,1.000431,1.111545,5.196983e-09,10.24331,0.67091,78.578889
245.9,MZ2204-210-760-40UM,26,22.514049,21404.270181,0.484081,1.003501,1.099765,4.526201e-09,10.234372,0.670541,80.672512
245.9,MZ2204-210-760-40UM,27,22.488515,25254.23671,0.765234,0.96853,1.08765,3.5656e-09,10.33656,0.674391,79.328864
245.9,MZ2204-210-760-40UM,28,22.238485,16242.170993,0.698502,0.99124,1.103252,4.448645e-09,10.269111,0.67035,79.438159
245.9,MZ2204-210-760-40UM,29,22.581659,34505.65362,0.547112,0.986752,1.081314,3.487693e-09,10.269689,0.671547,80.515684
245.9,MZ2204-210-760-40UM,30,22.589927,43065.679419,0.558186,0.990338,1.09124,3.855948e-09,10.249571,0.67408,80.400014
245.9,MZ2204-210-760-40UM,31,22.47765,19679.659016,0.57834,0.99593,1.092331,3.851556e-09,10.255519,0.671926,80.210336
245.9,MZ2204-210-760-40UM,32,22.307994,32645.214977,0.743674,0.978801,1.088068,3.7754e-09,10.259359,0.673093,79.437108
245.9,PV22A-210-760-40UM,1,22.388438,33053.313241,0.538448,1.000678,1.088919,4.166004e-09,10.203726,0.670683,80.44631
245.9,MZ2204-210-760-40UM,33,22.57876,45799.575855,0.574098,0.985836,1.078137,3.701069e-09,10.290999,0.671405,80.355691
245.9,MZ2204-210-760-40UM,34,22.324126,26823.258929,0.620889,0.99879,1.102058,4.874365e-09,10.259193,0.669998,79.86314
245.9,MZ2204-210-760-40UM,35,22.344609,31066.568193,0.587868,0.996129,1.096508,4.589949e-09,10.254385,0.669028,80.089893
245.9,MZ2204-210-760-40UM,36,22.371418,28217.600622,0.66002,0.994851,1.093273,3.982714e-09,10.256456,0.6723,79.779514
245.9,v7-19,v7-19,,,,,,,9.53406,,
245.9,v7-19,v7-19,17.619282,10554.984577,1.998323,1.144339,1.38708,2.938196e-08,9.528161,0.64615,70.372753
245.9,cal,v7-19,,,,,,,9.531275,,
245.9,cal,v7-19,18.11694,10605.064704,1.665311,1.139553,1.380054,2.891706e-08,9.531982,0.646333,72.310916
245.9,PV22A-210-785-28UM,,20.525297,35132.388025,1.442482,0.990003,1.064434,3.095566e-09,10.083705,0.667993,74.929994
245.9,PV22A-210-750-28UM,2,21.852952,18616.544359,0.900972,1.003597,1.078339,3.411027e-09,10.21685,0.670439,78.449949
245.9,PV22A-210-750-28UM,3,3.402866,8635.676121,27.339032,0.683157,0.853517,1e-11,3.784226,0.64018,34.540155
245.9,PV22A-210-750-28UM,4,7.487043,5136.456426,10.559389,0.857036,0.985129,1e-11,6.444253,0.656217,43.536054
245.9,PV22A-210-750-28UM,5,3.416664,4654.950417,27.24916,0.666601,0.859087,1e-11,3.821603,0.639102,34.398954
245.9,PV22A-210-750-28UM,6,22.158501,42527.20086,0.653221,0.999386,1.074272,3.516887e-09,10.189894,0.669084,79.918755
245.9,MZ2204-210-750-28UM,1,11.898146,30646.87371,-0.939348,0.894108,1.000605,1e-11,6.956751,0.659516,63.768464
245.9,MZ2204-210-750-28UM,1,8.78296,30692.499911,8.085249,0.886518,0.989881,1e-11,6.934346,0.658454,47.30082
245.9,MZ2204-210-750-28UM,2,20.313558,7921.120106,1.425515,1.012722,1.105997,4.430295e-09,9.946216,0.669648,74.996355
245.9,MZ2204-210-750-28UM,1-REF,9.655228,26346.536571,6.648474,0.942686,1.010993,1e-11,7.351764,0.659517,48.967035
245.9,MZ2204-210-760-28UM,1,19.605823,11774.142515,1.627124,0.990523,1.076861,3.022102e-09,9.720586,0.670326,73.988665
245.9,MZ2204-210-760-28UM,1-REF,19.345611,12844.978412,1.75582,0.991964,1.079178,3.232318e-09,9.713018,0.668209,73.295054
245.9,MZ2204-210-760-40UM,1,22.256374,24898.422929,0.593316,0.999068,1.107178,5.262528e-09,10.219472,0.669484,79.99156
245.9,MZ2204-210-760-40UM,2,22.351079,24996.732657,0.6651,0.988784,1.089112,3.949434e-09,10.251882,0.671853,79.795644
245.9,MZ2204-210-760-40UM,3,22.396245,21784.738595,0.638771,0.98442,1.074768,3.212082e-09,10.246211,0.671432,80.05129
245.9,MZ2204-210-760-40UM,4,22.356582,53431.010133,0.60697,0.992713,1.093242,4.434263e-09,10.240964,0.670657,80.042845
245.9,MZ2204-210-760-40UM,5,22.172263,14994.990116,0.749769,1.005918,1.116302,5.038982e-09,10.262747,0.672014,79.054476
245.9,MZ2204-210-760-40UM,6,22.244994,24849.109286,0.697108,1.001198,1.107548,5.073579e-09,10.257961,0.671604,79.399252
245.9,MZ2204-210-760-40UM,7,22.299747,33331.720948,0.575325,1.000778,1.109763,5.453909e-09,10.236205,0.669307,80.03766
245.9,MZ2204-210-760-40UM,8,22.438815,14484.608515,0.670348,0.986456,1.100248,4.393299e-09,10.303023,0.672309,79.657182
245.9,MZ2204-210-760-40UM,9,22.420645,32970.633987,0.669883,0.98198,1.079207,3.662958e-09,10.297995,0.670881,79.801056
245.9,MZ2204-210-760-40UM,10,22.218144,12412.868764,0.708508,0.991331,1.09417,3.742992e-09,10.246038,0.67082,79.488458
245.9,MZ2204-210-760-40UM,11,21.479534,55335.41418,1.226192,0.982139,1.07365,3.443058e-09,10.25615,0.672197,76.613022
245.9,MZ2204-210-760-40UM,11,22.45405,55547.910465,0.659177,0.983062,1.073237,3.422496e-09,10.274314,0.672263,79.939445
245.9,MZ2204-210-760-40UM,12,22.046448,34709.916444,0.801223,0.996223,1.090262,4.507893e-09,10.25321,0.66993,78.923832
245.9,MZ2204-210-760-40UM,12,22.243193,34999.817709,0.665686,0.994479,1.091294,4.515222e-09,10.248287,0.669757,79.686916
245.9,MZ2204-210-760-40UM,13,22.27101,16718.382321,0.676869,0.994282,1.101486,4.619229e-09,10.252538,0.671117,79.591896
245.9,MZ2204-210-760-40UM,14,22.152552,42136.191682,0.685495,1.003443,1.11042,5.461858e-09,10.241305,0.669614,79.433226
245.9,MZ2204-210-760-40UM,15,22.064218,55143.744541,0.986543,0.958679,1.07687,3.392753e-09,10.318091,0.672959,78.137435
245.9,MZ2204-210-760-40UM,37,22.334607,36569.213573,0.566745,0.996884,1.106311,5.206858e-09,10.244487,0.66904,80.129921
245.9,MZ2204-210-760-40UM,38,22.493754,33497.544085,0.531772,0.99546,1.094697,4.42158e-09,10.264484,0.670001,80.428098
245.9,MZ2204-210-760-40UM,39,22.290316,23871.238346,0.688688,0.997609,1.082856,3.916493e-09,10.274617,0.670126,79.607225
